"ASVs","domain","phyla","class","order","family","genus","specie"
"c4102274cc4ed09eaff49dea7da8af5a","Eukaryota","Diatomea","Coscinodiscophytina","Coscinodiscophytina","Coscinodiscophytina","Actinocyclus","uncultured_marine"
"75cd6c426cb58ab9a021df06adaf1c3a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"700b6202e51eaec123fbaa36c4dd3ad0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"cd40759c182c8621bf7d14d89360b948","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"56cc35ee088f1ab35736e0a9b66b7755","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Palpitomonas","uncultured_eukaryote"
"4e1d8271a9a84a927956a4d1a8d37d7d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"b3d0c34b02f137775ed402bdbc40c75e","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","Protoperidinium_depressum"
"fd8b0461d2543e0e7fa3cb454e2f9f3a","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas",""
"97161542739d52b5bdc6a9c36fbbf7d7","Eukaryota","Cercozoa","Novel_Clade_2","Novel_Clade_2","Novel_Clade_2","Novel_Clade_2","uncultured_marine"
"ae7ebbff15055caaf92fbb4ed72fba39","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"2ca9f260fd52453f1b613dce745ef1ab","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"2f3d3c6372923959c07c022d66bc904b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"95bbcf004c4450c5dbedd7f68ab354eb","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"abc289ca8da0f7743dd705d67d3ea37e","Eukaryota","Arthropoda","Maxillopoda","Calanoida","Calanoida","Calanoida",""
"ca71e6bf4ba4eb5b0886de59be2624d2","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","uncultured","uncultured_eukaryote"
"c7bb1d6ea749dfd7b2728b7b1c29fdf3","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"1a6ce9948e7e36b59eb7fecfacc706ba","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","uncultured","uncultured_marine"
"04f0cb1ab1452479975891c66bbfd7a0","Eukaryota","Ochrophyta","MOCH-2","MOCH-2","MOCH-2","MOCH-2","uncultured_eukaryote"
"a441fe7b72eb5c5f38eaca2bd7f2f2b2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_alveolate"
"fde9172da234403053a1864f10e11698","Eukaryota","Retaria","RAD_A","RAD_A","RAD_A","RAD_A","uncultured_stramenopile"
"407e9c68a0d738c45fdc2861aeeb7439","Eukaryota","Chlorophyta","Trebouxiophyceae","Trebouxiophyceae","Trebouxiophyceae","Trebouxiophyceae","uncultured_marine"
"0567d5f2bb6a001791e70d21db6ef921","Eukaryota","Retaria","RAD_C","RAD_C","RAD_C","RAD_C","uncultured_eukaryote"
"08e4a044099dddb8bb2a9c3d89d40f2e","Eukaryota","","","","","",""
"eeef3a6491c76e97743352ed24d4e869","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"427f8ee75b935a9e563525e769ee3943","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"0dc8bc8d30501e676aee89a4ac8719d0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"be974f855b4f30595df6279a80cc2385","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"52a910f27eaa4f9a9eed23a7d53c6255","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"5e403962f380a10c9291056553112315","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"e4ccd1454ed0ee4fd6d1a315c83d5363","Eukaryota","Discoba","Discoba","Jakobida","Jakobida","uncultured","uncultured_eukaryote"
"e3987add03c8e6cffdff62e886c9b42e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","phytoplankton_environmental"
"ceeaaa9bbadaef5eb20e6fca51583e31","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_ciliate"
"e775fd8098248908247601ce318a1737","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"cc0c5742c3398f4b72d53414e0606f66","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"cda3762cec2296f881746d23e92962a2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"2e4013023d2420ed24c7198041a5109c","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Paragymnodinium","uncultured_eukaryote"
"5ef8c2110f2536854af871e2599c0039","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"532090d018c05d59316d70eba46faf1d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"21600bdd3cfa3b47bb0a2ad218e99ab4","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"0b215059a4873420fdbed47c104b6b8d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"f739ee9020d731e6f73c579aec142ee9","Eukaryota","","","","","",""
"d67d73801dcfd0f665e8c86e35e33659","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","",""
"47995b126c4df00ef94341793582c844","Eukaryota","","","","","",""
"e043b0c8404519917508d65e3cb74b28","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_dinoflagellate"
"d19388b80439508f348cd89410935a1e","Eukaryota","Cercozoa","Novel_Clade_2","Novel_Clade_2","Novel_Clade_2","Novel_Clade_2","uncultured_eukaryote"
"f0bb5e73311d99596acbbc770797329f","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","Chrysochromulina",""
"023a6801f4e2472f9a81b4ff1b510feb","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"c2528a99c385059a82d91fc2f0a7c61b","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Siphonophorae","Siphonophorae",""
"b3d93722a3d46da541953621217469c9","Eukaryota","","","","","",""
"2080332a986b439061c397f59ae16cd1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"a757fdf486711d909703daae092cdee6","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"ff87668a27475d3c742cb56e415e821c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_Syndiniales"
"f6e0fe84b2491cfc2a9ba71e9b3cd836","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"0638715c7e97950145cff44028885074","Eukaryota","Retaria","RAD_C","RAD_C","RAD_C","RAD_C","uncultured_eukaryote"
"41ad202a14041e9fcdce85cd45e8eb66","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodiniphycidae","",""
"b64859c23b3ae87e872f4bf1ce87c7a5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","Uncultured_marine"
"eaf4062eb15d8336b8db3a8f9ad19718","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"17683e55e52a567e4fba3c43f25524ef","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"76699c97c5cfe761ffcedd3a3b655c03","Eukaryota","Cercozoa","Imbricatea","Marimonadida","Marimonadida","NAMAKO-15","uncultured_marine"
"24de50cdcff9ce5e0ec1a23215e66b35","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"c2e6781ceda0f0b4e759251a23c87f0c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","Uncultured_marine"
"06e0cdaf216486ac075f1b82e56d3d1f","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"4f90801c70cb636ef06535bc6967c32f","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"b458b23d90dd84eef176a1537b9b7748","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","Acanthoecidae","Pleurasiga","Pleurasiga_reynoldsii"
"404fe0b08334112c6b25472ea21afaa3","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Strombidium","uncultured_ciliate"
"532011abb962bfb84240a138776b7d14","Eukaryota","Ochrophyta","Chrysophyceae","uncultured","uncultured","uncultured","uncultured_stramenopile"
"5a5447ee2e40c167f736c635157f5def","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"66cc4457a76b6c3d55f704a2f5d16918","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","Protoperidinium_denticulatum"
"faf7c7cfa690f1f5c632c143e84b63af","Eukaryota","Cryptophyceae","Cryptophyceae","Cryptomonadales","Cryptomonadales","",""
"82565017b9a00e07b0e94fd86de109ad","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","","","",""
"84c3054c35803705c9a216f00f915409","Eukaryota","Retaria","Acantharia","Arthracanthida","Arthracanthida","Arthracanthida",""
"f171eed77e9d7d62a8a86658dabe564b","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"72b7bd9245b76488570c35cc8d0aaa0a","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"5a903e97a0393f3bca75d1a244557e2e","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","",""
"47fa5e7645267974981379c0ae74bc33","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"210cdc2f3b0917084a7dc5324ee6f8d5","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_Telonemida"
"80ff1274dfbe4f954444844bf34c1af4","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"ab0f1e31d738e14f946dd3a8783c8188","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"8331f43815d8d7cb4b11a39b6d42b794","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","phytoplankton_environmental"
"1043c8b85cc55f244d83911e98e49058","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III",""
"eb94ece9053f8a9990521df99bff2c9f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_Syndiniales"
"ba322f7314740fa9484f32118bc5604b","Eukaryota","Dinoflagellata","Dinophyceae","Dinophysiales","Dinophysiales","Sinophysis","uncultured_marine"
"3f7f743201b5fb6a413deb3d4785544d","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"bed8917c77094d2dbe99ebd7053db608","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"b126cdc19ac813e944b6dc8f77c9e244","Eukaryota","Chlorophyta","Prasinophytae","Prasinophytae","Prasinophytae","Prasinophytae","Pyramimonas_gelidicola"
"f762e286ac41f22ebff5315a5bb9d2a8","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_alveolate"
"c44a5e381d5b302dde9a54c27c26acee","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"e24ee404d08f2e279802187dfe701fb3","Eukaryota","Discoba","Discoba","Jakobida","Jakobida","uncultured","uncultured_eukaryote"
"415ea42029f3c465fa357ea5c6c9556b","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodiniphycidae","Amphidinium","uncultured_eukaryote"
"a84665b2599df06cb10f50b09c986c31","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","OLI16029",""
"10f5bdbccd47839b81366ebadfd5a661","Eukaryota","Cercozoa","Chlorarachniophyta","Chlorarachniophyta","Chlorarachniophyta","NOR26","uncultured_eukaryote"
"c0417fd2ea80592d562376249d44c3a4","Eukaryota","Retaria","Acantharia","uncultured","uncultured","uncultured","uncultured_eukaryote"
"245ce97a5bff802950774ac276050a05","Eukaryota","Labyrinthulomycetes","uncultured","uncultured","uncultured","uncultured","uncultured_eukaryote"
"192bbd089d12cd0e15c0a611e7d3a7c2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"752c679915071525482d1ae6296c1466","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"7c738299f6f868404a775155ca21886a","Eukaryota","","","","","",""
"a4c73c50172353f52b3e695408c32c21","Eukaryota","Retaria","Acantharia","Arthracanthida","Arthracanthida","Arthracanthida",""
"0914f0c3b0f01053f34f93a3821ccb12","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"4dfad631e98ce6ff810e3fa790ca1619","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"6db93d9f13c2d9d9f6e5317bd3b378c5","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"7c6a367cdbedd34457008c0ed4144215","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"2b3609799b7b2eff1f6215b0965242de","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"9d396de60e729cea0e1ce0f87e78c006","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Suessiaceae","",""
"7d20e77a4504b01391b26aee72498cab","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"cc6f5e53e52f901a660642036e48d15f","Eukaryota","Dinoflagellata","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Haplozoon",""
"56f4694987cb4f31aec2756f0b416e63","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"f24b15c306339059b76f7fe7a0f8c02c","Eukaryota","Retaria","RAD_A","RAD_A","RAD_A","RAD_A","uncultured_eukaryote"
"6ec137e4067697f322187d17c05b3e7a","Eukaryota","Cercozoa","Chlorarachniophyta","Chlorarachniophyta","Chlorarachniophyta","Minorisa",""
"77dcb6e55945dafcf362c699c4e7f150","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodiniphycidae","Gyrodinium","uncultured_marine"
"22479cf5a76b55c77784c7b4784e4364","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"68c547d334125db7fd885f3c786309d0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"9307d85ba2226662c0101f6b80d69673","Eukaryota","Cryptophyceae","Cryptophyceae","Cryptomonadales","Cryptomonadales","",""
"d3c7a3b0ae531e6735b611a9098212cc","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"16e0212289ac346057e5c6c89d568188","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"db2abb5fbc77ed3b94732e30e3ec1f69","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"496efc7e929e00af6f8c570000a637be","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"8b698bbdeddc2a6adf57c069f7b91f81","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"1ff3d678b94a07496919247daf011983","Eukaryota","Holozoa","Choanoflagellida","Codosigidae","Codosigidae","Lagenoeca","uncultured_marine"
"315298ef2bb5cb7c4f9de3f655489d02","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Siphonophorae","Siphonophorae",""
"06a76928708ce55da16b9dcef15214aa","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Strombidium",""
"f504df24ffde4948b09d1ef34e33c9cb","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","uncultured","uncultured","uncultured_alveolate"
"a79dae4f054a206a033e877cd6b18263","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"60ed0e883281e5518ac2ae32f2e5ec7b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"1b556ffaf4e63f0ea2cc637b06c12937","Eukaryota","","","","","",""
"0be27fcc2d455b545b836981356abbfe","Eukaryota","MAST-7","MAST-7A","MAST-7A","MAST-7A","MAST-7A",""
"e1eb6199dfac29bc31f8fa3bb8a1826f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_V","Syndiniales_Group_V","uncultured_Syndiniales"
"872a4c7c834d4e8cc9e0dd0934d00b1f","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Salpingella","uncultured_Tintinnida"
"efb052d72eebc3a99acdf5a3a5d1e778","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","eukaryote_clone"
"5059c33e4f7f01ee42b1e5959c69837d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_Amoebophrya"
"12397abf92dbe7ac5dc6d6fd70e5369b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"df5adad1d54fbab9ce8d758de5e178ee","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"6302b5723259d02351d963ef93ec4bad","Eukaryota","Retaria","RAD_C","RAD_C","RAD_C","RAD_C","uncultured_eukaryote"
"5582f0792b67cf95b30d3a3bea5003b3","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"b0f4b627d384e874d4d8c7ef2f93fb42","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Protaspis","uncultured_Rhizaria"
"f4d81eeb3a4a2759ec620e17943c6ce1","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","",""
"2b1aa998b545d0496935344744d36e0c","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","uncultured","uncultured_marine"
"6640d41da2c15a694db1b30b24d84902","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"7259d80325f6c7f8cef99c58b97a0c39","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","uncultured_eukaryote"
"e3450f6f375097dff3c1c3c2eb278b9b","Eukaryota","MAST-7","","","","",""
"dd3766f8ec59546169a06a4e48d48013","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"cc32a3cdda9e23038180eb9681ee013d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","Uncultured_marine"
"ae210b16aadb948e888d2c0b85e0b7ed","Eukaryota","Diatomea","","","","",""
"8d3e9f111299666a8c05e286d005f75d","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Chaetoceros","Chaetoceros_dichaeta"
"3dae366aff022b3bfd3c200e4b9b0f41","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","",""
"0c3808ca3fd6cbdd10ed4e427dd551d5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_marine"
"00f1f11929be1edb9d7300292e03b478","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"5ce8479b13e2a71bf2faac211c8bfadf","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"2ffd15daaea2565e5b9c773d4ef46653","Eukaryota","","","","","",""
"23563688dd1dcc99f03bd90a7e63eef2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"5303e070536494c98f7ef7930999f667","Eukaryota","Picozoa","Picomonadida","","","",""
"7b4ee861b8306c2d20595d9ea6cfec16","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Duboscquella","uncultured_eukaryote"
"bf529829e0e02f76f0cf2172940e80f8","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodiniphycidae","Gyrodinium",""
"a819d5c4a96d4e4ec939cae394c9d91f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"0e9676db71c68629940b5dc23217dd5e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","eukaryote_clone"
"4a898221f6012182fbd5adcf59c48e6d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"c2c0dc41377fe71414471163b393aae1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"0056b95df75e6fa91b611c809b92305c","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Siphonophorae","Siphonophorae","uncultured_eukaryote"
